ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13733577,JJ130537,01/28/2025 12:00:00 AM,100XX W OHARE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,AIRPORT PARKING LOT,false,false,1651,016,41,76,11,1100658,1934241,2025,02/04/2025 03:41:19 PM,41.976290414,-87.905227221,POINT (-87.905227221 41.976290414)
13735185,JJ132620,01/28/2025 12:00:00 AM,012XX N WALLER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2531,025,29,25,08B,1138118,1907724,2025,02/04/2025 03:41:19 PM,41.902928659,-87.768111674,POINT (-87.768111674 41.902928659)
13735317,JJ132013,01/28/2025 12:00:00 AM,045XX N Dover St,0810,THEFT,OVER $500,STREET,false,false,1913,019,46,3,06,1165974,1930173,2025,02/04/2025 03:41:19 PM,41.963980689,-87.665148448,POINT (-87.665148448 41.963980689)
13738711,JJ136970,01/28/2025 12:00:00 AM,128XX S MARQUETTE AVE,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,0433,004,10,55,17,,,2025,02/04/2025 03:41:19 PM,,,
13733350,JJ130478,01/28/2025 12:00:00 AM,016XX W 79TH ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,TAVERN / LIQUOR STORE,true,false,0611,006,17,71,18,1166922,1852328,2025,02/04/2025 03:41:19 PM,41.75034678,-87.663894471,POINT (-87.663894471 41.75034678)
13732582,JJ129589,01/28/2025 12:00:00 AM,056XX W FULTON ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1512,015,29,25,08B,1138761,1901452,2025,02/04/2025 03:41:19 PM,41.885705862,-87.765902141,POINT (-87.765902141 41.885705862)
13733316,JJ130097,01/28/2025 12:00:00 AM,036XX S Lowe Ave,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0915,009,11,60,14,1172562,1880785,2025,02/04/2025 03:41:19 PM,41.828313632,-87.642388915,POINT (-87.642388915 41.828313632)
13732970,JJ130117,01/28/2025 12:00:00 AM,023XX N KENMORE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1811,018,43,7,08A,1168909,1915670,2025,02/04/2025 03:41:19 PM,41.924120532,-87.654779528,POINT (-87.654779528 41.924120532)
13738701,JJ137058,01/28/2025 12:00:00 AM,019XX S INDIANA AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0132,001,3,33,06,,,2025,02/04/2025 03:41:19 PM,,,
13733614,JJ130901,01/28/2025 12:00:00 AM,061XX S OAK PARK AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0812,008,13,64,06,1132138,1863124,2025,02/04/2025 03:41:19 PM,41.780645106,-87.791112009,POINT (-87.791112009 41.780645106)
13737603,JJ135652,01/28/2025 12:00:00 AM,057XX N SHERIDAN RD,0810,THEFT,OVER $500,APARTMENT,false,false,2022,020,48,77,06,1168598,1938218,2025,02/04/2025 03:41:19 PM,41.985999837,-87.655266727,POINT (-87.655266727 41.985999837)
13737650,JJ135791,01/28/2025 12:00:00 AM,028XX N RIVERWALK DR,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,APARTMENT,false,false,1432,014,32,21,12,1160523,1919013,2025,02/04/2025 03:41:19 PM,41.933471909,-87.685500232,POINT (-87.685500232 41.933471909)
13734572,JJ132020,01/28/2025 12:00:00 AM,001XX W RANDOLPH ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,false,false,0122,001,42,32,06,1174851,1901269,2025,02/04/2025 03:41:19 PM,41.884472382,-87.633378182,POINT (-87.633378182 41.884472382)
13732476,JJ129488,01/27/2025 11:51:00 PM,052XX W SCHOOL ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,true,false,1634,016,31,15,15,1140897,1921440,2025,02/04/2025 03:41:19 PM,41.940516133,-87.757565463,POINT (-87.757565463 41.940516133)
13732504,JJ129493,01/27/2025 11:50:00 PM,042XX S CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,true,0921,009,12,58,08B,1158401,1876451,2025,02/04/2025 03:41:19 PM,41.816721389,-87.694462699,POINT (-87.694462699 41.816721389)
13732515,JJ129486,01/27/2025 11:33:00 PM,018XX S BISHOP ST,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,1233,012,25,31,05,1166947,1891378,2025,02/04/2025 03:41:19 PM,41.85750391,-87.662686313,POINT (-87.662686313 41.85750391)
13732626,JJ129701,01/27/2025 11:30:00 PM,051XX W WEST END AVE,0810,THEFT,OVER $500,STREET,false,false,1532,015,28,25,06,1142275,1900501,2025,02/04/2025 03:41:19 PM,41.883031715,-87.753021461,POINT (-87.753021461 41.883031715)
13732538,JJ129496,01/27/2025 11:30:00 PM,078XX S ESSEX AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0421,004,7,43,08B,1194218,1853562,2025,02/04/2025 03:41:19 PM,41.75310665,-87.563830389,POINT (-87.563830389 41.75310665)
13735661,JJ133319,01/27/2025 11:24:00 PM,045XX S LAKE PARK AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,OTHER (SPECIFY),false,true,0222,002,4,39,26,1185314,1875208,2025,02/04/2025 03:41:19 PM,41.81271901,-87.595779212,POINT (-87.595779212 41.81271901)
13732468,JJ129482,01/27/2025 11:15:00 PM,064XX S PEORIA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0723,007,16,68,08B,1171411,1862230,2025,02/04/2025 03:41:19 PM,41.77742208,-87.647155281,POINT (-87.647155281 41.77742208)
13734236,JJ131681,01/27/2025 11:07:00 PM,012XX E 46TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,0222,002,4,39,11,1185333,1874509,2025,02/04/2025 03:41:19 PM,41.810800457,-87.595731527,POINT (-87.595731527 41.810800457)
13732634,JJ129533,01/27/2025 11:03:00 PM,0000X W 95TH ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,true,false,0511,005,9,49,08B,1177703,1841947,2025,02/04/2025 03:41:19 PM,41.721623049,-87.624701342,POINT (-87.624701342 41.721623049)
13732511,JJ129500,01/27/2025 11:00:00 PM,070XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,false,true,0322,003,6,69,08B,1178379,1858421,2025,02/04/2025 03:41:19 PM,41.76681437,-87.621726291,POINT (-87.621726291 41.76681437)
13733856,JJ131103,01/27/2025 11:00:00 PM,086XX S LOWE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0622,006,21,71,06,1173479,1847650,2025,02/04/2025 03:41:19 PM,41.737367232,-87.64000479,POINT (-87.64000479 41.737367232)
13732803,JJ129942,01/27/2025 11:00:00 PM,077XX N HASKINS AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA PARKING LOT / GARAGE / OTHER PROPERTY,false,false,2422,024,49,1,14,1163173,1951318,2025,02/04/2025 03:41:19 PM,42.022062685,-87.67484904,POINT (-87.67484904 42.022062685)
13732890,JJ130010,01/27/2025 11:00:00 PM,059XX S MICHIGAN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,true,0232,002,20,40,26,1178171,1865761,2025,02/04/2025 03:41:19 PM,41.78696081,-87.622266229,POINT (-87.622266229 41.78696081)
13732471,JJ129476,01/27/2025 10:54:00 PM,058XX W GIDDINGS ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,true,false,1622,016,45,15,18,1136457,1930985,2025,02/04/2025 03:41:19 PM,41.966789236,-87.773655152,POINT (-87.773655152 41.966789236)
13732525,JJ129480,01/27/2025 10:50:00 PM,096XX S BRENNAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0431,004,7,51,08B,1193220,1841594,2025,02/04/2025 03:41:19 PM,41.720289828,-87.567877678,POINT (-87.567877678 41.720289828)
13732751,JJ129903,01/27/2025 10:45:00 PM,067XX S INDIANA AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,false,false,0322,003,6,69,06,1178757,1860307,2025,02/04/2025 03:41:19 PM,41.771981164,-87.620283471,POINT (-87.620283471 41.771981164)
13732524,JJ129475,01/27/2025 10:45:00 PM,062XX W WABANSIA AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2513,025,29,25,05,1134247,1910639,2025,02/04/2025 03:41:19 PM,41.910996894,-87.782262049,POINT (-87.782262049 41.910996894)
13732742,JJ129631,01/27/2025 10:40:00 PM,031XX W DEVON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - PORCH / HALLWAY,false,false,2412,024,50,2,05,1154055,1942262,2025,02/04/2025 03:41:19 PM,41.997400251,-87.708646915,POINT (-87.708646915 41.997400251)
13732480,JJ129468,01/27/2025 10:35:00 PM,018XX W CERMAK RD,0460,BATTERY,SIMPLE,STREET,false,false,1234,012,25,31,08B,1164349,1889435,2025,02/04/2025 03:41:19 PM,41.852227422,-87.672277382,POINT (-87.672277382 41.852227422)
13732464,JJ129484,01/27/2025 10:30:00 PM,007XX W BELMONT AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1925,019,44,6,08B,1170832,1921475,2025,02/04/2025 03:41:19 PM,41.940007734,-87.647543084,POINT (-87.647543084 41.940007734)
13734492,JJ131931,01/27/2025 10:30:00 PM,005XX N HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,false,1214,012,27,24,14,1170952,1903935,2025,02/04/2025 03:41:19 PM,41.891874434,-87.647617474,POINT (-87.647617474 41.891874434)
13732455,JJ129456,01/27/2025 10:09:00 PM,039XX W ROOSEVELT RD,2027,NARCOTICS,POSSESS - CRACK,CTA BUS STOP,true,false,1011,010,24,29,18,1150099,1894415,2025,02/04/2025 03:41:19 PM,41.866182267,-87.724449615,POINT (-87.724449615 41.866182267)
13732641,JJ129733,01/27/2025 10:00:00 PM,065XX N SEELEY AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,2412,024,40,2,08A,1161440,1943456,2025,02/04/2025 03:41:19 PM,42.000525571,-87.681446863,POINT (-87.681446863 42.000525571)
13732518,JJ129509,01/27/2025 10:00:00 PM,009XX S AUSTIN BLVD,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,OTHER (SPECIFY),false,false,1513,015,29,25,04B,1136517,1895636,2025,02/04/2025 03:41:19 PM,41.869786389,-87.774281815,POINT (-87.774281815 41.869786389)
13732621,JJ129681,01/27/2025 10:00:00 PM,045XX N SAWYER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1724,017,33,14,07,1153902,1929878,2025,02/04/2025 03:41:19 PM,41.96342094,-87.709541509,POINT (-87.709541509 41.96342094)
13735020,JJ129459,01/27/2025 09:52:00 PM,015XX E 53RD ST,0460,BATTERY,SIMPLE,RESTAURANT,false,false,0234,002,4,41,08B,1187446,1870428,2025,02/04/2025 03:41:19 PM,41.799551883,-87.58811115,POINT (-87.58811115 41.799551883)
13732512,JJ129471,01/27/2025 09:51:00 PM,003XX E 130TH ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,OTHER (SPECIFY),true,false,0533,005,9,54,07,1180506,1818878,2025,02/04/2025 03:41:19 PM,41.658254693,-87.615139009,POINT (-87.615139009 41.658254693)
13732570,JJ129606,01/27/2025 09:50:00 PM,014XX W 90TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,2222,022,21,73,11,1168391,1845068,2025,02/04/2025 03:41:19 PM,41.730392818,-87.658719931,POINT (-87.658719931 41.730392818)
13732576,JJ129457,01/27/2025 09:43:00 PM,054XX S HOYNE AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0932,009,16,61,03,1163280,1868754,2025,02/04/2025 03:41:19 PM,41.795498956,-87.676780956,POINT (-87.676780956 41.795498956)
13732500,JJ129495,01/27/2025 09:43:00 PM,036XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0212,002,4,35,08B,1180179,1881011,2025,02/04/2025 03:41:19 PM,41.828762287,-87.614436164,POINT (-87.614436164 41.828762287)
13732485,JJ129473,01/27/2025 09:41:00 PM,064XX S TALMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0825,008,16,66,08B,1159819,1861750,2025,02/04/2025 03:41:19 PM,41.776350853,-87.689664892,POINT (-87.689664892 41.776350853)
13732450,JJ129446,01/27/2025 09:40:00 PM,022XX N CLYBOURN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1811,018,32,7,08B,1166078,1914945,2025,02/04/2025 03:41:19 PM,41.922192092,-87.665202478,POINT (-87.665202478 41.922192092)
13732650,JJ129707,01/27/2025 09:39:00 PM,032XX W 59TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0822,008,14,63,14,1155579,1865315,2025,02/04/2025 03:41:19 PM,41.786219775,-87.705113124,POINT (-87.705113124 41.786219775)
13733134,JJ129440,01/27/2025 09:38:00 PM,063XX S COTTAGE GROVE AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,false,false,0312,003,20,42,08B,1182650,1863246,2025,02/04/2025 03:41:19 PM,41.7799566,-87.605921959,POINT (-87.605921959 41.7799566)
13732457,JJ129449,01/27/2025 09:32:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,0111,001,42,32,06,1176338,1901346,2025,02/04/2025 03:41:19 PM,41.884650262,-87.627915459,POINT (-87.627915459 41.884650262)
13732486,JJ129469,01/27/2025 09:30:00 PM,066XX S KENWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0321,003,20,42,14,1186208,1861300,2025,02/04/2025 03:41:19 PM,41.774533277,-87.592939416,POINT (-87.592939416 41.774533277)
13733646,JJ129523,01/27/2025 09:30:00 PM,042XX N CLARENDON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1915,019,46,3,07,1170158,1928291,2025,02/04/2025 03:41:19 PM,41.958725859,-87.64982045,POINT (-87.64982045 41.958725859)
13732478,JJ129455,01/27/2025 09:26:00 PM,011XX W 77TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0612,006,17,71,15,1169880,1853737,2025,02/04/2025 03:41:19 PM,41.754149597,-87.65301418,POINT (-87.65301418 41.754149597)
13732416,JJ129417,01/27/2025 09:18:00 PM,026XX W 65TH ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,true,false,0825,008,16,66,26,1159578,1861425,2025,02/04/2025 03:41:19 PM,41.775463953,-87.690557294,POINT (-87.690557294 41.775463953)
13732441,JJ129423,01/27/2025 09:15:00 PM,007XX E 111TH ST,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0531,005,9,50,08B,1183356,1831503,2025,02/04/2025 03:41:19 PM,41.692833841,-87.60431945,POINT (-87.60431945 41.692833841)
13732417,JJ129426,01/27/2025 09:14:00 PM,002XX N COLUMBUS DR,1330,CRIMINAL TRESPASS,TO LAND,HOTEL / MOTEL,true,false,0114,001,42,32,26,1178301,1901977,2025,02/04/2025 03:41:19 PM,41.886337253,-87.620687893,POINT (-87.620687893 41.886337253)
13733299,JJ130064,01/27/2025 09:10:00 PM,014XX W Edgewater Ave,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,2013,020,48,77,06,1165637,1938316,2025,02/04/2025 03:41:19 PM,41.986332562,-87.666154315,POINT (-87.666154315 41.986332562)
13732440,JJ129425,01/27/2025 09:10:00 PM,068XX N SEELEY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,2411,024,40,2,04A,1161296,1945342,2025,02/04/2025 03:41:19 PM,42.005703817,-87.681923822,POINT (-87.681923822 42.005703817)
13732430,JJ129431,01/27/2025 09:08:00 PM,013XX S ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1022,010,24,29,08B,1155928,1893512,2025,02/04/2025 03:41:19 PM,41.863588895,-87.703075093,POINT (-87.703075093 41.863588895)
13732459,JJ129422,01/27/2025 09:06:00 PM,001XX W RANDOLPH ST,1330,CRIMINAL TRESPASS,TO LAND,HOTEL / MOTEL,false,false,0122,001,42,32,26,1174926,1901269,2025,02/04/2025 03:41:19 PM,41.884470703,-87.633102775,POINT (-87.633102775 41.884470703)
13732414,JJ129429,01/27/2025 09:05:00 PM,012XX S RUBLE ST,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,false,false,0124,001,28,28,18,1172002,1894439,2025,02/04/2025 03:41:19 PM,41.865793679,-87.64404141,POINT (-87.64404141 41.865793679)
13732401,JJ129424,01/27/2025 09:00:00 PM,015XX W LUNT AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,false,false,2423,024,49,1,15,1164943,1946599,2025,02/04/2025 03:41:19 PM,42.009076122,-87.668470278,POINT (-87.668470278 42.009076122)
13732433,JJ129435,01/27/2025 09:00:00 PM,069XX S CLYDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0331,003,5,43,08B,1191408,1859438,2025,02/04/2025 03:41:19 PM,41.769299377,-87.57393767,POINT (-87.57393767 41.769299377)
13732811,JJ129883,01/27/2025 09:00:00 PM,033XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT / LAND,false,false,0211,002,3,35,07,1177743,1882881,2025,02/04/2025 03:41:19 PM,41.833949303,-87.623316894,POINT (-87.623316894 41.833949303)
13732595,JJ129620,01/27/2025 09:00:00 PM,051XX S TROY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0923,009,14,63,07,1156247,1870434,2025,02/04/2025 03:41:19 PM,41.800253613,-87.702526159,POINT (-87.702526159 41.800253613)
13733887,JJ131263,01/27/2025 09:00:00 PM,059XX W DICKENS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2515,025,29,19,07,1136247,1913175,2025,02/04/2025 03:41:19 PM,41.917920483,-87.774853954,POINT (-87.774853954 41.917920483)
13732649,JJ129756,01/27/2025 09:00:00 PM,105XX S WABASH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0512,005,9,49,08A,1178439,1835131,2025,02/04/2025 03:41:19 PM,41.702902372,-87.62221171,POINT (-87.62221171 41.702902372)
13732467,JJ129413,01/27/2025 09:00:00 PM,120XX S PARNELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0523,005,21,53,14,1174806,1825116,2025,02/04/2025 03:41:19 PM,41.675501227,-87.63581177,POINT (-87.63581177 41.675501227)
13732462,JJ129462,01/27/2025 09:00:00 PM,002XX W 117TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0522,005,9,53,14,1176818,1827358,2025,02/04/2025 03:41:19 PM,41.68160869,-87.628380329,POINT (-87.628380329 41.68160869)
13732451,JJ129434,01/27/2025 08:57:00 PM,006XX N CLARK ST,0584,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,STREET,false,true,1832,018,42,8,26,1175432,1904246,2025,02/04/2025 03:41:19 PM,41.892628411,-87.63115524,POINT (-87.63115524 41.892628411)
13732428,JJ129407,01/27/2025 08:57:00 PM,109XX S DOTY AVE W,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0513,005,9,50,06,1185440,1832668,2025,02/04/2025 03:41:19 PM,41.695982095,-87.596653142,POINT (-87.596653142 41.695982095)
13732828,JJ129969,01/27/2025 08:55:00 PM,031XX W ARMITAGE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,DEPARTMENT STORE,false,false,1414,014,1,22,11,1155045,1913118,2025,02/04/2025 03:41:19 PM,41.917407385,-87.70579017,POINT (-87.70579017 41.917407385)
13732941,JJ129740,01/27/2025 08:52:00 PM,100XX W OHARE ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,false,false,1651,016,41,76,24,1100658,1934241,2025,02/04/2025 03:41:19 PM,41.976290414,-87.905227221,POINT (-87.905227221 41.976290414)
13732434,JJ129412,01/27/2025 08:49:00 PM,031XX W DOUGLAS BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,OTHER (SPECIFY),true,false,1022,010,24,29,15,1155476,1893284,2025,02/04/2025 03:41:19 PM,41.862972332,-87.704740491,POINT (-87.704740491 41.862972332)
13732398,JJ129399,01/27/2025 08:47:00 PM,071XX S WESTERN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0832,008,18,66,06,1161608,1857318,2025,02/04/2025 03:41:19 PM,41.764151886,-87.683229302,POINT (-87.683229302 41.764151886)
13732461,JJ129427,01/27/2025 08:45:00 PM,003XX E 47TH ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SMALL RETAIL STORE,true,true,0224,002,3,38,26,1179078,1873928,2025,02/04/2025 03:41:19 PM,41.809351171,-87.618691752,POINT (-87.618691752 41.809351171)
13733114,JJ129402,01/27/2025 08:41:00 PM,047XX W FLOURNOY ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,1131,011,24,25,04B,1145066,1896613,2025,02/04/2025 03:41:19 PM,41.872310326,-87.742870872,POINT (-87.742870872 41.872310326)
13732442,JJ129398,01/27/2025 08:34:00 PM,007XX E 47TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0223,002,4,38,15,1181904,1874009,2025,02/04/2025 03:41:19 PM,41.809508489,-87.608324092,POINT (-87.608324092 41.809508489)
13733116,JJ129593,01/27/2025 08:30:00 PM,009XX S KEDZIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1134,011,24,29,07,1155175,1895761,2025,02/04/2025 03:41:19 PM,41.869775529,-87.705778966,POINT (-87.705778966 41.869775529)
13732579,JJ129601,01/27/2025 08:30:00 PM,002XX S CANAL ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,false,false,0121,001,42,28,11,1173178,1899203,2025,02/04/2025 03:41:19 PM,41.878840427,-87.639582928,POINT (-87.639582928 41.878840427)
13733065,JJ129444,01/27/2025 08:30:00 PM,038XX W WRIGHTWOOD AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,false,true,2524,025,35,22,04B,1150466,1917017,2025,02/04/2025 03:41:19 PM,41.928197299,-87.722511576,POINT (-87.722511576 41.928197299)
13733086,JJ129411,01/27/2025 08:30:00 PM,055XX W DIVISION ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2532,025,37,25,08B,1139162,1907451,2025,02/04/2025 03:41:19 PM,41.902160574,-87.764283459,POINT (-87.764283459 41.902160574)
13732266,JJ129397,01/27/2025 08:30:00 PM,0000X E 101ST ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,0511,005,9,49,08B,1178395,1838018,2025,02/04/2025 03:41:19 PM,41.710825693,-87.622285536,POINT (-87.622285536 41.710825693)
13732419,JJ129405,01/27/2025 08:22:00 PM,005XX E 44TH ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,0221,002,4,38,08B,1180765,1875963,2025,02/04/2025 03:41:19 PM,41.814896714,-87.612441586,POINT (-87.612441586 41.814896714)
13732418,JJ129387,01/27/2025 08:15:00 PM,051XX S WOODLAWN AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,false,true,0233,002,5,41,04A,1185098,1871194,2025,02/04/2025 03:41:19 PM,41.801709383,-87.596697686,POINT (-87.596697686 41.801709383)
13736626,JJ134555,01/27/2025 08:15:00 PM,021XX W LAWRENCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,false,false,2032,020,47,4,14,1161428,1931864,2025,02/04/2025 03:41:19 PM,41.968716935,-87.681815399,POINT (-87.681815399 41.968716935)
13732373,JJ129389,01/27/2025 08:13:00 PM,061XX S ARTESIAN AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0825,008,16,66,03,1161094,1863801,2025,02/04/2025 03:41:19 PM,41.781952797,-87.6849341,POINT (-87.6849341 41.781952797)
13732386,JJ129369,01/27/2025 08:06:00 PM,0000X N OAKLEY BLVD,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,true,false,1223,012,27,28,18,1161083,1900142,2025,02/04/2025 03:41:19 PM,41.881676823,-87.683967268,POINT (-87.683967268 41.881676823)
13732405,JJ129380,01/27/2025 08:05:00 PM,063XX N PAULINA ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,false,false,2433,024,40,77,06,1164025,1942289,2025,02/04/2025 03:41:19 PM,41.997268895,-87.671970351,POINT (-87.671970351 41.997268895)
13738996,JJ137109,01/27/2025 08:04:00 PM,061XX N Lincoln Ave,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1711,017,50,13,06,,,2025,02/04/2025 03:41:19 PM,,,
13732394,JJ129416,01/27/2025 08:00:00 PM,027XX E 130TH ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,0433,004,10,55,07,1196301,1819356,2025,02/04/2025 03:41:19 PM,41.659190703,-87.557326736,POINT (-87.557326736 41.659190703)
13733190,JJ130529,01/27/2025 08:00:00 PM,050XX W THOMAS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1531,015,37,25,07,1142745,1906857,2025,02/04/2025 03:41:19 PM,41.900464597,-87.751137212,POINT (-87.751137212 41.900464597)
13732673,JJ129781,01/27/2025 08:00:00 PM,023XX N ELSTON CT,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,false,false,1432,014,32,22,06,1162965,1915748,2025,02/04/2025 03:41:19 PM,41.924461562,-87.676617935,POINT (-87.676617935 41.924461562)
13735158,JJ132862,01/27/2025 08:00:00 PM,017XX W WALLEN AVE,0560,ASSAULT,SIMPLE,CHA HALLWAY / STAIRWELL / ELEVATOR,false,false,2432,024,49,1,08A,1163633,1944225,2025,02/04/2025 03:41:19 PM,42.002589628,-87.673357469,POINT (-87.673357469 42.002589628)
13732599,JJ129614,01/27/2025 08:00:00 PM,022XX W MEDILL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1432,014,32,22,07,1161019,1915632,2025,02/04/2025 03:41:19 PM,41.924183924,-87.68377159,POINT (-87.68377159 41.924183924)
13732616,JJ129698,01/27/2025 08:00:00 PM,046XX W LAWRENCE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1722,017,39,16,14,1144370,1931502,2025,02/04/2025 03:41:19 PM,41.968062397,-87.744546757,POINT (-87.744546757 41.968062397)
