ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
14087996,JK121248,01/16/2026 11:00:00 PM,050XX W WELLINGTON AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,2521,025,31,19,08B,1142258,1919477,2026,01/24/2026 03:41:56 PM,41.935104277,-87.752612125,POINT (-87.752612125 41.935104277)
14085772,JK118522,01/16/2026 11:00:00 PM,003XX N CLARK ST,0810,THEFT,OVER $500,RESTAURANT,false,false,1831,018,42,8,06,1175472,1902839,2026,01/24/2026 03:41:56 PM,41.888766628,-87.63105063,POINT (-87.63105063 41.888766628)
14085880,JK118635,01/16/2026 11:00:00 PM,043XX W ALTGELD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2524,025,31,20,07,1147214,1916272,2026,01/24/2026 03:41:56 PM,41.9262159,-87.734480728,POINT (-87.734480728 41.9262159)
14089147,JK122777,01/16/2026 11:00:00 PM,065XX S BISHOP ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0725,007,16,67,08A,1167790,1861400,2026,01/24/2026 03:41:56 PM,41.775222974,-87.660453671,POINT (-87.660453671 41.775222974)
14086207,JK119110,01/16/2026 11:00:00 PM,009XX S ADA ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,false,false,1231,012,28,28,06,1167607,1895957,2026,01/24/2026 03:41:56 PM,41.870054898,-87.660131937,POINT (-87.660131937 41.870054898)
14085713,JK118403,01/16/2026 11:00:00 PM,055XX W SCHOOL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1633,016,30,15,08B,1138888,1921393,2026,01/24/2026 03:41:56 PM,41.940423951,-87.764950486,POINT (-87.764950486 41.940423951)
14085716,JK118391,01/16/2026 11:00:00 PM,036XX S LAKE PARK AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0212,002,4,36,08A,1182233,1881257,2026,01/24/2026 03:41:56 PM,41.829389915,-87.606892634,POINT (-87.606892634 41.829389915)
14085722,JK118402,01/16/2026 10:53:00 PM,062XX S KIMBARK AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0314,003,20,42,08B,1185712,1863948,2026,01/24/2026 03:41:56 PM,41.781811321,-87.594674264,POINT (-87.594674264 41.781811321)
14085726,JK118393,01/16/2026 10:53:00 PM,073XX S PHILLIPS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,0334,003,7,43,08A,1193921,1856701,2026,01/24/2026 03:41:56 PM,41.761727593,-87.564815996,POINT (-87.564815996 41.761727593)
14085708,JK118385,01/16/2026 10:43:00 PM,091XX S ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,true,2221,022,21,73,08B,1167278,1844036,2026,01/24/2026 03:41:56 PM,41.727584721,-87.662826664,POINT (-87.662826664 41.727584721)
14085738,JK118399,01/16/2026 10:31:00 PM,026XX W ROSEMONT AVE,1120,DECEPTIVE PRACTICE,FORGERY,VEHICLE NON-COMMERCIAL,true,false,2413,024,50,2,10,1157729,1941718,2026,01/24/2026 03:41:56 PM,41.995833149,-87.695146552,POINT (-87.695146552 41.995833149)
14085994,JK118794,01/16/2026 10:30:00 PM,066XX S DREXEL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0321,003,20,42,14,1183366,1861207,2026,01/24/2026 03:41:56 PM,41.774344746,-87.603360484,POINT (-87.603360484 41.774344746)
14086468,JK119308,01/16/2026 10:30:00 PM,010XX E 41ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0214,002,4,36,07,1184034,1877943,2026,01/24/2026 03:41:56 PM,41.820254095,-87.600388638,POINT (-87.600388638 41.820254095)
14086125,JK118390,01/16/2026 10:29:00 PM,014XX N FAIRFIELD AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,ALLEY,false,false,1423,014,26,24,07,1157820,1909443,2026,01/24/2026 03:41:56 PM,41.907266717,-87.695695116,POINT (-87.695695116 41.907266717)
14085687,JK118386,01/16/2026 10:27:00 PM,007XX N PINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1524,015,37,25,14,1139391,1904361,2026,01/24/2026 03:41:56 PM,41.893677068,-87.76351768,POINT (-87.76351768 41.893677068)
14085704,JK118384,01/16/2026 10:18:00 PM,004XX S WESTERN AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,true,false,1135,011,28,28,04A,1160478,1897788,2026,01/24/2026 03:41:56 PM,41.875229772,-87.686253982,POINT (-87.686253982 41.875229772)
14086167,JK119061,01/16/2026 10:00:00 PM,003XX N HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1214,012,34,28,14,1170978,1902663,2026,01/24/2026 03:41:56 PM,41.888383414,-87.647559323,POINT (-87.647559323 41.888383414)
14085725,JK118378,01/16/2026 10:00:00 PM,094XX S WENTWORTH AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,false,true,0634,006,9,49,04B,1176609,1842363,2026,01/24/2026 03:41:56 PM,41.72278925,-87.628695977,POINT (-87.628695977 41.72278925)
14086045,JK118851,01/16/2026 10:00:00 PM,009XX W BELMONT AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,CTA TRAIN,false,false,1933,019,44,6,11,1169269,1921430,2026,01/24/2026 03:41:56 PM,41.93991842,-87.653288878,POINT (-87.653288878 41.93991842)
14086253,JK119204,01/16/2026 10:00:00 PM,015XX N ELK GROVE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,1424,014,1,24,07,1163563,1910366,2026,01/24/2026 03:41:56 PM,41.909680409,-87.674572537,POINT (-87.674572537 41.909680409)
14086149,JK118998,01/16/2026 10:00:00 PM,036XX S LITUANICA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0915,009,11,60,14,1171123,1880702,2026,01/24/2026 03:41:56 PM,41.82811751,-87.647670882,POINT (-87.647670882 41.82811751)
14086141,JK118991,01/16/2026 10:00:00 PM,034XX N PACIFIC AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1631,016,38,17,07,1122139,1921806,2026,01/24/2026 03:41:56 PM,41.941845515,-87.826501171,POINT (-87.826501171 41.941845515)
14086005,JK118723,01/16/2026 10:00:00 PM,085XX S COMMERCIAL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0424,004,10,46,07,1197628,1848968,2026,01/24/2026 03:41:56 PM,41.740416003,-87.551487304,POINT (-87.551487304 41.740416003)
14085859,JK118589,01/16/2026 10:00:00 PM,017XX W DIVISION ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1213,012,1,24,07,1164370,1908039,2026,01/24/2026 03:41:56 PM,41.903277913,-87.671673906,POINT (-87.671673906 41.903277913)
14085692,JK118375,01/16/2026 09:58:00 PM,018XX S FAIRFIELD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1023,010,25,29,15,1158325,1890825,2026,01/24/2026 03:41:56 PM,41.856166861,-87.694349246,POINT (-87.694349246 41.856166861)
14086857,JK119860,01/16/2026 09:45:00 PM,069XX S CRANDON AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0331,003,5,43,08A,1192525,1859314,2026,01/24/2026 03:41:56 PM,41.768931976,-87.569847378,POINT (-87.569847378 41.768931976)
14087757,JK120767,01/16/2026 09:45:00 PM,007XX E 47TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0223,002,4,38,26,1182174,1874015,2026,01/24/2026 03:41:56 PM,41.809518699,-87.607333603,POINT (-87.607333603 41.809518699)
14085679,JK118360,01/16/2026 09:44:00 PM,081XX S ELLIS AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,0631,006,8,44,24,1184307,1851331,2026,01/24/2026 03:41:56 PM,41.747222066,-87.600219523,POINT (-87.600219523 41.747222066)
14085678,JK118362,01/16/2026 09:35:00 PM,059XX S LA SALLE ST,5011,OTHER OFFENSE,LICENSE VIOLATION,ABANDONED BUILDING,true,false,0232,002,20,68,26,1176317,1865643,2026,01/24/2026 03:41:56 PM,41.78667888,-87.629067499,POINT (-87.629067499 41.78667888)
14085742,JK118406,01/16/2026 09:30:00 PM,023XX N LINCOLN AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,false,false,1812,018,43,7,04B,1170775,1915947,2026,01/24/2026 03:41:56 PM,41.92483991,-87.647915001,POINT (-87.647915001 41.92483991)
14086859,JK119889,01/16/2026 09:30:00 PM,015XX E 71ST PL,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,false,false,0324,003,8,43,06,1187591,1857886,2026,01/24/2026 03:41:56 PM,41.765132183,-87.587978099,POINT (-87.587978099 41.765132183)
14086249,JK118353,01/16/2026 09:30:00 PM,044XX S CAMPBELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0922,009,15,58,14,1160432,1875192,2026,01/24/2026 03:41:56 PM,41.813224861,-87.687047191,POINT (-87.687047191 41.813224861)
14087776,JK120747,01/16/2026 09:30:00 PM,036XX N OCTAVIA AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,false,false,1631,016,38,17,04B,1126773,1923225,2026,01/24/2026 03:41:56 PM,41.945662973,-87.809436994,POINT (-87.809436994 41.945662973)
14085978,JK118593,01/16/2026 09:30:00 PM,078XX S CHAMPLAIN AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,0624,006,6,69,26,1181922,1853185,2026,01/24/2026 03:41:56 PM,41.752365072,-87.608901539,POINT (-87.608901539 41.752365072)
14085925,JK118704,01/16/2026 09:19:00 PM,044XX N MELVINA AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,false,false,1622,016,38,15,06,1134223,1928777,2026,01/24/2026 03:41:56 PM,41.960770017,-87.781921637,POINT (-87.781921637 41.960770017)
14085636,JK118337,01/16/2026 09:15:00 PM,004XX E WATERSIDE DR,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,true,0114,001,42,32,26,1179409,1902197,2026,01/24/2026 03:41:56 PM,41.886915622,-87.616612361,POINT (-87.616612361 41.886915622)
14085653,JK118348,01/16/2026 09:15:00 PM,041XX W JACKSON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1132,011,28,26,14,1148747,1898362,2026,01/24/2026 03:41:56 PM,41.877039505,-87.729311002,POINT (-87.729311002 41.877039505)
14086665,JK119632,01/16/2026 09:10:00 PM,021XX W 68TH PL,0810,THEFT,OVER $500,RESIDENCE,false,false,0726,007,16,67,06,1163345,1859212,2026,01/24/2026 03:41:56 PM,41.769313085,-87.67680976,POINT (-87.67680976 41.769313085)
14085698,JK118356,01/16/2026 09:08:00 PM,002XX W 95TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,0511,005,9,49,15,1176141,1841938,2026,01/24/2026 03:41:56 PM,41.721633492,-87.630422911,POINT (-87.630422911 41.721633492)
14086159,JK118354,01/16/2026 09:08:00 PM,017XX E 67TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0332,003,5,43,08B,1189157,1860906,2026,01/24/2026 03:41:56 PM,41.773381931,-87.582141655,POINT (-87.582141655 41.773381931)
14085665,JK118349,01/16/2026 09:02:00 PM,011XX S CLARK ST,0330,ROBBERY,AGGRAVATED,SMALL RETAIL STORE,false,false,0123,001,34,32,03,1175696,1895352,2026,01/24/2026 03:41:56 PM,41.86821682,-87.6304532,POINT (-87.6304532 41.86821682)
14085652,JK118326,01/16/2026 09:02:00 PM,035XX W ROOSEVELT RD,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1133,011,24,29,08A,1152955,1894481,2026,01/24/2026 03:41:56 PM,41.866307314,-87.713963181,POINT (-87.713963181 41.866307314)
14085714,JK118355,01/16/2026 09:00:00 PM,0000X E GRAND AVE,1330,CRIMINAL TRESPASS,TO LAND,SIDEWALK,true,false,1834,018,42,8,26,1176367,1903908,2026,01/24/2026 03:41:56 PM,41.891679873,-87.627731607,POINT (-87.627731607 41.891679873)
14085836,JK118566,01/16/2026 09:00:00 PM,028XX W 59TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0824,008,15,66,14,1158585,1865402,2026,01/24/2026 03:41:56 PM,41.786397716,-87.694089164,POINT (-87.694089164 41.786397716)
14085889,JK118667,01/16/2026 09:00:00 PM,003XX N KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,1123,011,28,27,14,1154988,1901996,2026,01/24/2026 03:41:56 PM,41.886888754,-87.706298265,POINT (-87.706298265 41.886888754)
14085649,JK118340,01/16/2026 09:00:00 PM,006XX W ROOSEVELT RD,0860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,false,false,0124,001,28,28,06,1172257,1894956,2026,01/24/2026 03:41:56 PM,41.867206743,-87.643090037,POINT (-87.643090037 41.867206743)
14085671,JK118345,01/16/2026 09:00:00 PM,028XX E 127TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,true,0433,004,10,55,14,1197171,1821357,2026,01/24/2026 03:41:56 PM,41.664660141,-87.554077028,POINT (-87.554077028 41.664660141)
14086060,JK118765,01/16/2026 09:00:00 PM,035XX S RHODES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0212,002,4,35,07,1180172,1881335,2026,01/24/2026 03:41:56 PM,41.829651528,-87.614451899,POINT (-87.614451899 41.829651528)
14086174,JK118865,01/16/2026 09:00:00 PM,057XX S WOOD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0715,007,15,67,07,1165330,1866606,2026,01/24/2026 03:41:56 PM,41.789561369,-87.669324363,POINT (-87.669324363 41.789561369)
14086206,JK118323,01/16/2026 09:00:00 PM,003XX N CANAL ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,false,true,1214,012,34,28,26,1173064,1902174,2026,01/24/2026 03:41:56 PM,41.886995567,-87.639913366,POINT (-87.639913366 41.886995567)
14086415,JK119300,01/16/2026 08:57:00 PM,056XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0231,002,20,40,14,1179886,1867728,2026,01/24/2026 03:41:56 PM,41.792319349,-87.61591798,POINT (-87.61591798 41.792319349)
14085674,JK118336,01/16/2026 08:55:00 PM,046XX N CLIFTON AVE,0460,BATTERY,SIMPLE,OTHER (SPECIFY),true,false,1913,019,46,3,08B,1167678,1930890,2026,01/24/2026 03:41:56 PM,41.965911528,-87.65886264,POINT (-87.65886264 41.965911528)
14085863,JK118597,01/16/2026 08:45:00 PM,076XX S STEWART AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0623,006,17,69,14,1174951,1854216,2026,01/24/2026 03:41:56 PM,41.755352491,-87.634416423,POINT (-87.634416423 41.755352491)
14085751,JK118319,01/16/2026 08:45:00 PM,002XX W 105TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0512,005,21,49,08A,1176490,1834981,2026,01/24/2026 03:41:56 PM,41.702534692,-87.629352931,POINT (-87.629352931 41.702534692)
14086400,JK118956,01/16/2026 08:41:00 PM,032XX W BELMONT AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1733,017,35,21,06,1153997,1921094,2026,01/24/2026 03:41:56 PM,41.939315143,-87.70942733,POINT (-87.70942733 41.939315143)
14085637,JK118327,01/16/2026 08:37:00 PM,049XX W ADAMS ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,1533,015,28,25,24,1143642,1898881,2026,01/24/2026 03:41:56 PM,41.878560762,-87.748042277,POINT (-87.748042277 41.878560762)
14086354,JK118313,01/16/2026 08:36:00 PM,087XX S BURLEY AVE,0460,BATTERY,SIMPLE,APARTMENT,false,true,0424,004,10,46,08B,1199187,1847592,2026,01/24/2026 03:41:56 PM,41.736601148,-87.545821567,POINT (-87.545821567 41.736601148)
14086367,JK119293,01/16/2026 08:34:00 PM,0000X E 101ST ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,SMALL RETAIL STORE,false,true,0511,005,9,49,26,1178620,1838025,2026,01/24/2026 03:41:56 PM,41.710839801,-87.621461333,POINT (-87.621461333 41.710839801)
29015,JK113251,01/16/2026 08:33:00 PM,027XX S RIDGEWAY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,1031,010,22,30,01A,1151815,1885500,2026,01/24/2026 03:41:56 PM,41.841684867,-87.718384374,POINT (-87.718384374 41.841684867)
14085680,JK118309,01/16/2026 08:31:00 PM,025XX N NARRAGANSETT AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,2512,025,36,19,06,1133315,1916277,2026,01/24/2026 03:41:56 PM,41.926484632,-87.785553657,POINT (-87.785553657 41.926484632)
14086148,JK118974,01/16/2026 08:30:00 PM,019XX N HOWE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1813,018,43,7,14,1171631,1913155,2026,01/24/2026 03:41:56 PM,41.91715971,-87.644852064,POINT (-87.644852064 41.91715971)
14087130,JK119948,01/16/2026 08:30:00 PM,016XX N FAIRFIELD AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,true,1421,014,26,24,02,1157785,1910819,2026,01/24/2026 03:41:56 PM,41.911043288,-87.695786116,POINT (-87.695786116 41.911043288)
14085667,JK118351,01/16/2026 08:30:00 PM,091XX S EGGLESTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2223,022,9,73,14,1174894,1844243,2026,01/24/2026 03:41:56 PM,41.727986575,-87.634921935,POINT (-87.634921935 41.727986575)
14085691,JK118374,01/16/2026 08:22:00 PM,024XX S ROCKWELL ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,false,false,1034,010,25,30,26,1159416,1887809,2026,01/24/2026 03:41:56 PM,41.847868287,-87.690427593,POINT (-87.690427593 41.847868287)
14085538,JK118308,01/16/2026 08:20:00 PM,033XX W POLK ST,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,false,true,1134,011,24,27,02,1154283,1896173,2026,01/24/2026 03:41:56 PM,41.870923949,-87.709042772,POINT (-87.709042772 41.870923949)
14089178,JK122842,01/16/2026 08:15:00 PM,0000X N MAYFIELD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,1513,015,29,25,08A,1137164,1899648,2026,01/24/2026 03:41:56 PM,41.880784275,-87.771810089,POINT (-87.771810089 41.880784275)
14085645,JK118300,01/16/2026 08:14:00 PM,038XX N CICERO AVE,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,false,false,1634,016,45,15,18,1143684,1925054,2026,01/24/2026 03:41:56 PM,41.950381453,-87.747231321,POINT (-87.747231321 41.950381453)
14085630,JK118293,01/16/2026 08:09:00 PM,011XX N CALIFORNIA AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",RESTAURANT,false,false,1211,012,26,24,08B,1157523,1907335,2026,01/24/2026 03:41:56 PM,41.901488241,-87.696843586,POINT (-87.696843586 41.901488241)
14085668,JK118294,01/16/2026 08:04:00 PM,003XX W 109TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,true,true,0513,005,21,49,08A,1176066,1832314,2026,01/24/2026 03:41:56 PM,41.695225555,-87.63098514,POINT (-87.63098514 41.695225555)
